"HUB Windows Server 2022 - 20250424","04/24/2025 at 08:49:46 (GMT-0400)"
"GDIT - General Dynamics Information Technology","3150 Fairview Park Drive",,"Falls Church","Virginia","United States of America","22042"
"Bashir Abdul","gdtge3ba1","Reader"
SUMMARY
Policy Title,IPs,Asset Tags,Host Instance,Policy Locking,Policy Last Evaluated,Technologies,Controls,Assets,Control Instances,Passed,Failures,Error,Approved Exceptions,Pending Exceptions,Policy Id
"CHQ-CIS Benchmark for Microsoft Windows Server 2022, v3.0.0, [Automated and Manual, Level 1 - Member Server] v.6.0","N/A","Included(any): CHQ-Hub - Site;
Excluded(any);"," ()","Unlocked","04/22/2025 at 14:28:49 (GMT-0400)","Windows 2022 Server","337","2","674","226 (33.53%)","448 (66.47%)","0","0","0","6224106"
Host Statistics (Percentage of Controls Passed per Host)
IP Address,Tracking Method,DNS Name,Netbios Name,Operating System,Last Scan Date,Percentage,Qualys Host ID,Host ID
"10.212.0.97","AGENT","1431-ntt-mgmt-2","1431-NTT-MGMT-2","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 09:03:28 (GMT-0400)","33.53% (113 of 337)","4f5a71d4-1908-402d-a5e8-d53732b8bc9c","483999542"
"10.212.0.98","AGENT","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","33.53% (113 of 337)","b233036d-92c0-4076-a1db-2fd0e55f74cb","483042163"
ASSET TAGS
"10.212.0.97","Cloud Agent","Windows Server 2022","CHQ Enterprise","CHQ-SVR-Windows","CHQ-Hub - Site"
"10.212.0.98","Cloud Agent","Windows Server 2022","CHQ Enterprise","CHQ-SVR-Windows","CHQ-Hub - Site"
RESULTS
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","3941","Windows 2022 Server","Status of the 'Create Symbolic Links' (SeCreateSymbolicLinkPrivilege) right","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","13968","Windows 2022 Server","Status of 'Manage preview builds: Set the behavior of receiving preview builds' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","11281","Windows 2022 Server","Status of the 'SMB v1' protocol for LanManServer services on Windows","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","9304","Windows 2022 Server","Status of the ""Do not preserve zone information in file attachments"" setting for Windows users","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","7504","Windows 2022 Server","Status of the 'System: Maximum log size' setting (in KB)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","29170","Windows 2022 Server","Status of the 'Select when Quality Updates are received' on the host","SERIOUS","3","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8161","Windows 2022 Server","Status of the 'Windows Firewall: Log file path and name (Private)' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4494","Windows 2022 Server","Status of the audit setting 'Sensitive Privilege Use' (advanced audit setting)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8175","Windows 2022 Server","Status of the 'Turn on PIN sign-in' setting","SERIOUS","3","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1189","Windows 2022 Server","Status of the 'Microsoft network server: Digitally sign communication (always)' setting (SMB)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4741","Windows 2022 Server","Status of the 'MSS: (DisableIPSourceRoutingIPv6) IP source routing protection level (protects against packet spoofing)' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","9842","Windows 2022 Server","Status of the 'Turn off toast notifications on the lock screen' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","26138","Windows 2022 Server","Status of password (PasswordComplexity) setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1372","Windows 2022 Server","Status of the 'Domain member: Digitally sign secure channel data (when possible)' setting","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4511","Windows 2022 Server","Status of the audit setting 'Application Group Management' (advanced audit setting)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","3900","Windows 2022 Server","Status of the 'Offer Remote Assistance' setting (Terminal Services)","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","13924","Windows 2022 Server","Status of 'Block all Office applications from creating child processes' ASR rule (D4F940AB-401B-4EFC-AADC-AD5F3C50688A)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1193","Windows 2022 Server","Status of the 'MSS: Allow ICMP redirects to override OSPF generated routes (EnableICMPRedirect)' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2394","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Perform Volume Maintenance Tasks (SeManageVolumePrivilege)' right","URGENT","5","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","5265","Windows 2022 Server","Status of the 'Network security: Allow LocalSystem NULL session fallback' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","10151","Windows 2022 Server","Status of the audit setting 'Audit PNP Activity' (advanced audit setting)","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","25356","Windows 2022 Server","Status of the 'Enable MPR notifications for the system' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","3899","Windows 2022 Server","Status of the 'Solicited Remote Assistance' policy setting (Terminal Services)","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1183","Windows 2022 Server","Status of the 'Disable Autorun for all drives' setting for the HKLM key","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1434","Windows 2022 Server","Status of the 'Network access: Restrict anonymous access to Named Pipes and Shares' setting","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4133","Windows 2022 Server","Status of the 'Require secure RPC communication' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","11211","Windows 2022 Server","Status of the 'Configure Windows spotlight on Lock Screen' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","9830","Windows 2022 Server","Status of the 'Prevent users from sharing files within their profile' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","11195","Windows 2022 Server","Status of the 'NetBIOS node type' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1463","Windows 2022 Server","Status of the 'MSS: (WarningLevel) Percentage threshold for the security event log at which the system will generate a warning' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1197","Windows 2022 Server","Status of the 'Network access: Do not allow anonymous enumeration of SAM accounts' setting","SERIOUS","3","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8399","Windows 2022 Server","Status of the Configure 'Turn off app notifications on the lock screen'","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","9024","Windows 2022 Server","Status of the 'Apply UAC restrictions to local accounts on network logons' settings","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","14413","Windows 2022 Server","Status of the 'Configure detection for potentially unwanted applications' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","3966","Windows 2022 Server","Status of the 'Windows Firewall: Apply local connection security rules (Public)' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8252","Windows 2022 Server","Status of the 'Allow unencrypted traffic' setting (WinRM service)","SERIOUS","3","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2386","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Increase Scheduling Priority' right","URGENT","5","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","9656","Windows 2022 Server","Status of the 'Configure local setting override for reporting to Microsoft MAPS' setting","MEDIUM","2","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","13931","Windows 2022 Server","Status of 'Prevent users and apps from accessing dangerous websites' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","10404","Windows 2022 Server","Status of the 'Require user authentication for remote connections by using Network Level Authentication' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4139","Windows 2022 Server","Status of the 'Do not use temporary folders per session' Group Policy setting","MEDIUM","2","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1381","Windows 2022 Server","Status of the 'Microsoft network server: Digitally Sign Communications (if Client agrees) setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2606","Windows 2022 Server","Status of the 'User Account Control: Switch to the secure desktop when prompted for elevation' setting","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4490","Windows 2022 Server","Status of the audit setting 'File Share' (advanced audit setting)","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","3376","Windows 2022 Server","Status of the 'Maximum Password Age' setting (expiration)","URGENT","5","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","5267","Windows 2022 Server","Status of the 'Network security: Allow PKU2U authentication requests to this computer to use online identities' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8168","Windows 2022 Server","Status of the 'Windows Firewall: Log File Size (Public)' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","1092","Windows 2022 Server","Status of the 'Password Complexity Requirements' setting","URGENT","5","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","3964","Windows 2022 Server","Status of the 'Windows Firewall: Display a notification (Private)' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","10081","Windows 2022 Server","Status of the 'Require domain users to elevate when setting a network's location' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","23129","Windows 2022 Server","Status of the 'Disable OneSettings Downloads' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","9013","Windows 2022 Server","Status of the 'Setup: Control Event Log behavior when the log file reaches its maximum size' setting","SERIOUS","3","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4509","Windows 2022 Server","Status of the audit setting 'Security Group Management' (advanced audit setting)","CRITICAL","4","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","25350","Windows 2022 Server","Status of the 'Allow Custom SSPs and APs to be loaded into LSASS' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4119","Windows 2022 Server","Status of the 'Allow indexing of encrypted files' setting","MEDIUM","2","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","2385","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Generate Security Audits' right","URGENT","5","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","4232","Windows 2022 Server","Current list of Groups and User Accounts granted the 'Modify an object label (SeRelabelPrivilege)' right","URGENT","5","os","Passed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","9025","Windows 2022 Server","Status of the 'WDigest Authentication' setting","CRITICAL","4","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
"10.212.0.98","spg-gd-rw-mgmt","SPG-GD-RW-MGMT","AGENT","Windows Server 2022 Standard 64 bit Edition Version 21H2","04/22/2025 at 08:00:35 (GMT-0400)","04/22/2025 at 08:37:10 (GMT-0400)","8176","Windows 2022 Server","Status of the 'Do not enumerate connected users on domain-joined computers' setting","SERIOUS","3","os","Failed",,"0","b233036d-92c0-4076-a1db-2fd0e55f74cb"
